gameId,gameDuration,team,champion,wins,kills,deaths,assists,longestTimeSpentLiving,largestKillingSpree,largestMultiKill,killingSprees,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,damageDealtToTurrets,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,turretKills,inhibitorKills
4871328526,555,red,Veigar,True,8,2,14,170,3,1,3,0,0,0,0,0,18540,17199,1341,0,0,6089,5640,449,0,3010,434,21,9098,3348,5369,381,6595,4650,25,0,0
4871314857,985,blue,MissFortune,False,10,6,15,255,3,2,4,1,0,0,0,0,47424,32611,11320,3492,182,18914,13644,5188,82,3312,0,15,14197,8230,5274,692,11017,11050,29,0,0
4871250090,1316,blue,Blitzcrank,False,7,8,19,282,3,2,2,1,0,0,0,0,24755,16233,7572,950,0,15680,9970,4850,860,4914,578,57,27129,14770,10763,1595,11729,11200,7,0,0
4871224865,1130,blue,Xayah,True,14,4,12,395,4,2,4,1,0,0,0,0,90677,3836,81138,5703,801,20248,823,18846,578,2623,2327,8,20470,6979,12210,1281,13714,11000,79,2,1
4869689346,1078,red,Kennen,True,12,8,17,196,3,2,5,3,0,0,0,0,38645,34986,2373,1284,0,19321,16922,1144,1254,1358,268,18,18251,10466,7777,6,11775,11100,38,1,0
4869734823,1059,blue,Morgana,True,5,7,29,248,3,1,1,0,0,0,0,0,41096,37482,2272,1340,0,16707,14736,696,1275,3696,760,44,17955,7449,9819,686,10470,8800,32,1,0
4869628938,1502,blue,Blitzcrank,True,7,6,32,298,2,1,1,0,0,0,0,0,33728,25660,6649,1418,0,19014,13315,4380,1318,6950,922,70,30179,17914,8914,3350,13506,11100,17,1,0
4869633557,1353,red,Leona,True,5,6,26,254,4,2,1,1,0,0,0,0,26482,19762,5257,1462,0,12046,8189,2434,1422,6320,244,41,34368,15609,9880,8878,13431,10960,17,0,0
4868071802,1116,blue,Blitzcrank,True,5,9,30,113,0,1,0,0,0,0,0,0,21949,17130,3712,1106,0,12411,8734,2725,951,2783,0,51,24748,11138,10853,2756,10722,9200,9,0,0
4867987527,1502,blue,LeeSin,True,18,12,31,170,5,2,5,1,0,0,0,0,68982,18252,48878,1851,0,35075,5289,28122,1662,12180,975,23,44186,22343,14992,6851,17471,13475,30,0,0
4868031794,1230,red,Nunu,True,8,7,29,284,5,1,1,0,0,0,0,0,53438,31934,5015,16488,0,20233,16573,2281,1378,25601,537,46,51543,24492,25480,1571,12713,11100,35,0,0
4855687894,1713,red,Urgot,True,9,12,29,259,2,1,2,0,0,0,0,0,171334,635,160991,9707,4,30297,28,26698,3571,18455,1984,44,55420,27256,17939,10223,17968,15250,104,1,0
4855663283,1167,blue,Morgana,False,5,7,8,359,3,3,1,1,1,0,0,0,46919,43989,2024,906,0,11823,10783,294,746,6228,365,40,19942,10802,9074,66,10862,10400,39,0,0
4855509384,1424,red,Rakan,False,5,15,26,137,2,1,1,0,0,0,0,0,48758,39556,2416,6785,0,16991,14491,714,1785,5007,324,43,25165,8436,13412,3315,12591,12400,14,0,0
4855534134,985,red,TahmKench,True,6,5,30,271,2,1,2,0,0,0,0,0,26068,18076,6456,1534,6,13729,9454,2846,1429,9654,1732,20,32004,7134,21579,3290,10574,9150,20,2,0
4855476248,1934,red,Amumu,False,5,22,30,137,0,1,0,0,0,0,0,0,93539,81426,4283,7829,0,35796,27143,2077,6575,7932,76,76,72717,41859,22540,8317,16359,14985,43,0,0
4855378425,1211,red,Ziggs,False,7,11,18,179,2,2,2,2,0,0,0,0,72064,69170,2606,287,0,20213,19129,795,287,3933,1227,28,25816,11369,13675,771,12409,11200,47,0,0
4854279764,1039,blue,Jhin,True,18,3,13,451,12,3,2,2,1,0,0,0,73588,2727,69177,1684,614,19441,2246,17020,174,3490,2032,37,11734,5685,5771,277,13176,13000,66,2,1
4854246592,1433,red,MonkeyKing,False,12,14,16,186,2,2,2,1,0,0,0,0,42267,11127,29418,1721,0,20491,5543,13387,1561,6981,542,20,35280,12600,14923,7756,14187,13950,28,0,0
4854212660,1380,red,Ahri,False,7,11,15,229,2,1,1,0,0,0,0,0,80296,53644,4833,21818,0,17440,13187,777,3475,6425,126,16,28386,14696,13065,624,13414,12285,86,0,0
4854127484,1137,blue,Kayle,True,9,8,25,214,5,2,2,2,0,0,0,0,48765,30080,15415,3270,0,12272,8749,3522,0,11057,2263,1,22540,9453,12394,691,12854,9875,48,1,0
4853875727,1487,blue,Yuumi,True,6,11,48,214,2,1,1,0,0,0,0,0,32505,27883,3481,1139,0,21606,18203,2262,1139,17174,1040,16,23879,9668,12889,1320,14379,14200,17,1,0
4853871565,844,red,Sett,False,1,5,4,370,0,1,0,0,0,0,0,0,9004,0,7494,1510,0,3893,0,3098,794,1084,0,11,19214,8786,10282,145,7789,7200,15,0,0
4853655852,1260,blue,Vi,True,9,11,11,247,3,3,3,1,1,0,0,0,34139,1002,32360,776,0,14971,1002,13439,529,2039,971,22,32766,10892,19271,2602,11761,10983,21,0,0
4853540292,867,red,Morgana,True,7,4,16,368,4,1,1,0,0,0,0,0,35162,31787,2265,1109,0,12456,10949,528,977,4019,344,40,12729,4276,7452,1000,9448,8150,33,1,0
4853505825,1329,blue,Akali,False,7,13,11,167,0,1,0,0,0,0,0,0,27174,22424,3387,1362,0,14400,10608,2470,1321,3654,0,6,25015,7478,15222,2315,11573,10800,15,0,0
4852505037,1496,blue,Camille,False,11,17,15,182,3,3,2,2,1,0,0,0,39644,712,33851,5080,0,18814,712,15024,3078,6510,674,29,45053,28180,10367,6504,14447,14233,33,0,0
4852532140,1200,red,Shen,True,3,5,26,452,2,2,1,1,0,0,0,0,30552,14441,14654,1456,0,10447,4054,4970,1421,5209,1585,33,29788,18009,9311,2467,11118,9650,24,0,1
4852441216,1062,blue,Ornn,False,3,9,6,188,0,1,0,0,0,0,0,0,45811,21465,23873,473,0,8724,6071,2250,403,2806,0,36,23698,11165,11669,863,9377,8400,38,0,0
4852426556,1393,red,Nunu,False,3,15,38,189,0,1,0,0,0,0,0,0,76635,41587,4503,30544,0,19097,15833,1104,2159,14527,135,55,49827,16990,30792,2044,12682,11600,50,1,0
4852344494,1183,blue,Tryndamere,False,6,13,18,187,0,1,0,0,0,0,0,0,50547,1116,45591,3839,520,17619,357,15877,1384,6516,145,14,32218,14901,16282,1034,11127,11208,49,0,0
4852309126,1489,blue,Karthus,False,9,18,30,164,0,2,0,1,0,0,0,0,95729,93454,569,1705,0,34807,32778,323,1705,1178,0,41,37034,22275,13449,1310,14859,14350,78,0,0
4852323749,1391,red,Varus,True,2,10,21,209,0,1,0,0,0,0,0,0,55561,3326,52234,0,0,13233,2534,10699,0,2320,1577,24,22581,17624,3776,1179,12912,11650,59,1,0
4850458450,1367,red,Nunu,True,11,12,31,175,2,1,3,0,0,0,0,0,82722,53596,3611,25514,14,23243,20078,1730,1434,22010,449,53,56458,14295,41483,680,14737,14600,48,0,0
4848657258,1034,red,Sett,True,4,7,20,214,0,1,0,0,0,0,0,0,37587,0,29761,7826,0,17931,0,14278,3652,3231,929,26,28467,12446,14101,1919,10245,9600,32,0,0
4848665897,1305,red,Yasuo,False,9,14,11,172,2,1,2,0,0,0,0,0,59973,2866,56226,880,597,20951,875,19195,880,6087,1864,29,29495,14595,10662,4237,13080,12350,44,1,0
4848614269,1546,blue,Malphite,False,6,11,22,270,2,1,1,0,0,0,0,0,51455,38659,10717,2078,0,27070,20632,4738,1698,2715,95,43,34437,15822,15066,3549,13709,13850,25,0,0
4848612086,1111,red,Ezreal,False,1,7,7,337,0,1,0,0,0,0,0,0,58637,14800,43837,0,0,22582,7623,14958,0,692,992,4,15743,8250,6656,836,9310,9133,48,0,0
4848520109,1144,blue,Zoe,False,15,9,10,243,8,3,3,2,1,0,0,0,72408,63810,5671,2926,0,29066,26099,1625,1341,3693,2047,37,19073,13527,3216,2329,13307,12285,56,0,0
4848575356,2007,red,Fizz,False,24,18,17,220,4,3,6,4,1,0,0,0,134828,119811,11443,3573,0,59126,52629,3869,2628,2687,578,24,48144,30156,15949,2037,21395,18000,65,0,0
4846485046,1465,red,Fizz,True,12,14,26,154,3,1,2,0,0,0,0,0,55552,47156,6517,1878,0,35680,30318,3829,1531,5225,2930,20,34926,14429,19559,937,14374,11735,22,2,0
4844979176,1867,blue,Singed,True,7,14,41,203,2,1,2,0,0,0,0,0,91573,86703,1752,3118,0,35226,31240,1047,2937,8786,331,66,63884,38770,21845,3268,17545,16250,66,0,0
4844946940,1174,red,MonkeyKing,True,14,8,26,157,3,2,5,1,0,0,0,0,35586,10983,23366,1237,0,22500,5593,15740,1167,6584,0,38,30373,15591,7955,6825,13072,11900,20,0,0
4843291761,923,blue,Zoe,True,12,4,16,344,4,1,3,0,0,0,0,0,40105,35118,3333,1652,0,18547,16690,1285,570,2952,1016,42,11489,6485,3438,1565,11330,9685,33,0,0
4843258307,1288,blue,Nunu,True,14,13,40,165,2,2,5,2,0,0,0,0,66789,50501,3606,12681,30,28347,21815,3213,3317,21318,218,58,51918,17824,30789,3305,14306,11450,30,0,0
4843205934,1866,blue,Kayn,False,12,17,21,215,3,3,4,2,1,0,0,0,89359,0,84640,4719,0,37580,0,33250,4329,39934,180,41,89607,23894,43189,22523,19124,19890,49,1,1
4841400436,1445,red,Kayle,True,25,7,36,295,6,3,6,7,4,0,0,0,158272,95832,59092,3347,0,57982,36653,21192,136,26887,1083,8,40616,26077,12727,1811,19529,17600,121,1,0
4841358902,1057,red,Tryndamere,False,13,16,21,87,3,3,3,3,2,0,0,0,63245,0,61357,1888,628,29551,0,27739,1811,5673,0,13,33475,20586,11426,1463,12177,11850,30,0,0
4841366158,1140,red,Pyke,False,22,15,12,114,7,3,6,5,1,0,0,0,30423,0,25023,5400,0,22241,0,17374,4867,7568,86,37,30217,23610,3604,3003,16043,15050,12,0,0
4841412778,1240,red,Morgana,True,7,9,38,221,3,2,2,1,0,0,0,0,66894,62229,2831,1833,0,27278,24366,1365,1546,6852,738,69,26135,17842,7563,730,13178,11650,58,0,0
4841331277,877,red,Kaisa,True,5,2,25,401,4,1,1,0,0,0,0,0,49769,9606,36556,3606,0,18963,7637,10459,866,4596,1819,0,10624,6509,3930,185,9485,7185,42,1,0
4839998764,1146,blue,Udyr,False,5,12,14,148,0,1,0,0,0,0,0,0,24560,1675,21776,1108,0,11188,1632,8480,1075,3851,1458,33,38043,12295,24131,1616,10375,9133,18,1,0
4840026108,1158,blue,Rammus,True,4,8,35,151,0,1,0,0,0,0,0,0,29487,23465,5139,882,21,11721,8725,2184,812,5220,570,63,30283,16401,12449,1432,11101,9150,16,0,0
4839974487,1458,red,Nautilus,True,10,11,32,182,2,1,3,0,0,0,0,0,37737,29847,6341,1549,19,21100,15720,4230,1149,6495,93,100,37487,22531,11108,3847,14426,13150,16,1,0
4838020578,1350,blue,Volibear,True,8,11,28,192,3,2,3,2,0,0,0,0,42387,24220,16424,1743,23,16531,8618,6470,1443,4228,2175,35,50356,17662,28981,3711,13397,12300,23,0,0
4837937468,1260,blue,Ornn,True,2,6,23,228,0,1,0,0,0,0,0,0,53359,19849,32284,1225,0,11278,5552,4660,1065,2004,1228,39,30812,13619,14243,2948,11583,9750,52,0,0
4837875240,1275,red,Lillia,False,15,7,25,236,5,3,4,4,2,0,0,0,73028,46732,2835,23461,0,28856,18439,1178,9237,9801,82,53,28734,12027,15770,936,14625,13550,51,0,0
4837902720,808,red,Malphite,True,5,4,21,275,3,1,2,0,0,0,0,0,20308,13610,6153,545,0,11264,7331,3388,545,1525,253,24,16688,9985,5329,1372,8186,6820,17,1,0
4835457872,1038,blue,Nautilus,True,4,9,16,133,0,1,0,0,0,0,0,0,17559,13308,3485,765,0,9077,6111,2271,695,2303,432,55,21573,5331,14763,1478,9767,7800,7,0,0
4835370375,1970,blue,Zoe,False,16,15,41,234,3,2,4,1,0,0,0,0,139022,125069,9605,4347,0,48505,41983,3125,3396,8810,3773,49,39041,13031,24554,1456,19673,17550,56,0,1
4833922713,997,blue,Lulu,False,1,6,28,278,0,1,0,0,0,0,0,0,19014,17050,1406,558,0,5938,4978,402,558,896,619,22,11564,7560,3867,136,8976,7350,13,1,0
4833847252,1234,red,DrMundo,True,9,12,21,167,3,2,2,2,0,0,0,0,31613,19911,10416,1285,26,17253,8803,7214,1235,4828,0,9,43161,20413,20215,2533,12417,10750,14,0,0
4833862182,1189,red,Lillia,True,4,3,17,382,2,2,1,1,0,0,0,0,34656,24770,1696,8189,0,14596,11286,450,2860,6160,1021,35,16552,8365,7627,559,11305,8485,26,1,1
4833687821,1152,blue,Alistar,True,6,3,29,566,3,1,2,0,0,0,0,0,11506,6205,3730,1571,0,6876,4445,1078,1352,17134,1093,29,22847,11645,10499,702,11847,10850,5,0,1
4824259444,1665,blue,Fizz,True,8,15,19,185,2,2,3,2,0,0,0,0,48946,38817,7724,2404,0,25660,19657,3661,2341,4367,822,13,33758,16760,16096,900,15931,14200,33,1,2
4824254263,1659,blue,Alistar,False,5,9,51,399,0,1,0,0,0,0,0,0,31628,24746,5004,1877,30,16624,12011,2782,1830,31974,484,67,62050,24465,32745,4838,15782,13950,10,0,0
4822300073,1488,blue,Rakan,True,3,8,54,392,2,2,1,1,0,0,0,0,29236,19601,7137,2497,0,15636,11274,2684,1677,11490,1936,60,34907,18903,10890,5113,13628,12500,12,1,0
4822336402,1139,red,Nautilus,False,5,7,27,226,2,1,1,0,0,0,0,0,26020,21541,3146,1332,0,11744,8460,1951,1332,4172,0,88,26903,9836,13830,3236,10789,10650,13,0,0
4822283154,1603,blue,Malphite,False,8,8,43,308,4,2,2,1,0,0,0,0,66298,42051,23688,558,0,32368,21238,10571,558,7818,853,54,38981,23128,10289,5563,14895,15150,25,0,0
4822239170,1237,red,Tristana,False,6,12,13,221,0,1,0,0,0,0,0,0,64298,6959,41719,15619,330,14931,1753,12558,619,2635,584,5,25197,12662,11532,1003,11668,10100,47,0,0
4822232908,1759,red,Shen,True,9,10,36,234,2,1,1,0,0,0,0,0,64193,28443,26770,8979,29,21638,8740,10398,2499,11082,1904,49,52750,20469,30659,1621,17367,15650,38,1,0
4822150799,917,red,Ashe,True,7,5,13,229,2,2,2,1,0,0,0,0,34100,1125,32766,208,267,10456,1125,9331,0,657,947,33,8772,4548,3816,407,10042,8650,35,1,0
4820104651,1226,red,Yuumi,True,7,5,32,309,2,1,2,0,0,0,0,0,21184,19044,1028,1110,0,14483,12508,863,1110,10343,805,13,9512,3124,6251,136,11848,9700,3,0,0
4820057760,1814,blue,Varus,True,12,10,23,281,3,1,3,0,0,0,0,0,187316,9701,171131,6483,0,38822,5253,33220,348,8931,5698,36,33520,18689,12545,2286,18989,16950,116,3,0
4820040618,593,blue,Yuumi,True,0,0,16,0,0,0,0,0,0,0,0,0,3464,2867,596,0,0,1872,1671,201,0,3101,255,2,2268,457,1811,0,6147,1400,3,0,0
4819964829,1434,red,Singed,False,7,12,23,208,2,2,3,1,0,0,0,0,55907,53072,1121,1713,13,21477,19367,439,1670,8360,774,34,38961,13156,21155,4649,13349,11000,45,0,0
4819888450,1381,blue,Blitzcrank,True,5,13,22,152,0,1,0,0,0,0,0,0,31752,28436,3243,72,0,22552,20209,2271,72,2599,121,59,30624,14308,14780,1535,12393,10800,16,0,0
4819796117,703,blue,Warwick,False,4,3,7,275,2,1,1,0,0,0,0,0,7900,4848,2458,593,0,3477,2288,750,438,4589,480,17,14484,6114,7880,488,6866,4200,10,0,0
4816821721,1391,blue,Nautilus,True,5,8,23,201,2,1,1,0,0,0,0,0,27288,17716,9572,0,0,13335,9537,3797,0,2134,438,80,37413,22004,7431,7977,12638,11370,20,0,0
4816738615,1139,blue,Tryndamere,False,15,9,13,184,4,3,5,3,1,0,0,0,86936,6221,79208,1507,798,26177,1969,22738,1468,10491,1673,14,31928,6875,22803,2249,13840,11800,74,1,0
4816735194,1329,blue,Maokai,False,5,10,28,194,3,1,1,0,0,0,0,0,64439,58494,5199,745,16,20744,17548,2450,745,29866,206,109,58638,34613,23198,827,12368,12150,46,0,0
4816670355,1469,red,Tryndamere,False,11,16,14,155,3,2,3,3,0,0,0,0,75979,3569,71461,948,772,27761,1571,25241,948,7197,0,21,38440,15000,17702,5737,15072,14533,60,0,0
4816655993,1384,blue,Yuumi,False,9,9,35,285,3,1,3,0,0,0,0,0,40628,35644,2569,2415,0,27456,23674,1616,2164,17737,97,29,17824,8041,7935,1847,13888,12600,11,0,0
4816594383,1335,blue,MonkeyKing,True,7,8,24,212,2,2,1,1,0,0,0,0,33658,8830,24059,768,0,17852,5200,11883,768,3806,1934,21,22703,12823,6889,2991,12986,11383,21,1,1
4816509712,1134,blue,Leona,True,4,8,26,225,0,1,0,0,0,0,0,0,23829,17276,5617,936,0,13374,9285,3198,891,4002,446,50,28624,11345,13212,4066,11018,9400,12,0,0
4816287583,807,blue,Lulu,True,1,4,22,224,0,1,0,0,0,0,0,0,9095,7639,1456,0,0,1970,1781,189,0,321,871,13,6774,4259,2375,140,7442,6500,8,0,0
4816254828,1086,red,Yuumi,False,5,5,20,552,2,1,1,0,0,0,0,0,13198,12061,865,271,0,11619,10925,422,271,8612,307,28,10665,7322,2901,441,10050,9200,3,0,0
4816251060,1085,blue,Janna,True,3,7,36,210,0,1,0,0,0,0,0,0,38700,37010,1690,0,0,7891,7586,305,0,4686,1273,45,13424,9589,2976,857,10567,8800,24,0,0
4813852880,1132,blue,Nunu,True,9,8,31,230,3,2,2,2,0,0,0,0,47001,27072,2572,17355,0,15725,13198,1305,1220,16954,402,53,40083,17402,22065,615,11824,10800,31,0,0
4813763732,1263,red,Fizz,False,5,11,4,235,2,2,1,1,0,0,0,0,24561,18953,3854,1753,0,13164,10244,1857,1062,1120,0,12,24648,12707,10815,1126,10971,9950,15,0,0
4813762228,796,blue,Rakan,False,3,8,18,191,0,1,0,0,0,0,0,0,11431,9561,1288,581,0,7029,5989,558,481,2409,0,22,11805,2345,8729,730,7617,6610,4,0,0
4813709611,1113,red,Teemo,False,6,8,9,140,0,1,0,0,0,0,0,0,39539,34410,4393,735,0,16993,15577,680,735,1238,165,36,14416,3536,10691,189,10445,10250,29,0,0
4812206128,1003,blue,Ashe,True,5,6,20,211,2,2,1,1,0,0,0,0,60185,2883,57301,0,391,18843,1857,16985,0,814,1475,47,10841,4770,5474,596,10514,9700,68,0,0
4812223496,1704,red,Fizz,True,18,13,14,361,7,3,2,3,1,0,0,0,62561,51179,8663,2718,0,33492,27986,3363,2142,7792,2534,10,39640,18486,19326,1827,17321,13500,33,1,0
4812231509,1231,blue,MasterYi,False,7,7,7,424,3,2,2,1,0,0,0,0,32405,183,29234,2987,0,11261,183,8753,2325,4428,619,1,18541,7807,10210,523,11203,10950,37,0,0
4812148970,1214,red,Jhin,False,5,8,18,319,4,1,1,0,0,0,0,0,79428,6867,69849,2711,940,17206,3766,13272,166,4232,827,30,21418,10641,9554,1223,12244,12100,72,0,0
4812097289,1046,red,Renekton,False,8,6,11,251,3,2,2,2,0,0,0,0,52074,4263,47154,656,0,13257,992,11658,606,9519,494,14,27860,10036,14478,3345,11386,9450,54,0,0
4811642719,1309,blue,Jhin,False,5,10,34,159,2,2,1,1,0,0,0,0,86932,4685,81979,267,1751,29996,3351,26377,267,3405,984,33,23327,2747,20155,425,13317,13000,72,0,0
4810304538,1209,blue,Brand,True,5,11,23,214,2,2,1,1,0,0,0,0,41852,39962,1430,459,0,17696,16670,566,459,3343,1908,8,21555,15401,5419,734,11372,10085,27,1,0
4810342511,1247,red,Zoe,False,9,10,15,201,2,2,3,1,0,0,0,0,53074,46458,4111,2504,0,24503,21449,763,2289,5737,66,39,23098,2866,18984,1247,12053,11750,36,0,0
4810311961,1526,red,Zoe,False,18,13,19,271,3,2,7,4,0,0,0,0,93263,83826,5149,4287,0,39051,34648,1409,2993,9175,397,50,33369,14525,17946,897,16858,16450,49,0,0
4810310598,1164,red,Singed,False,3,13,26,142,0,1,0,0,0,0,0,0,86865,84192,874,1799,0,24706,22388,518,1799,11440,0,52,42438,14237,26629,1571,11260,10500,69,0,0
4810277836,1278,red,Karma,False,9,12,20,193,3,2,2,1,0,0,0,0,39871,37847,1311,712,0,15949,14634,601,712,663,139,24,20189,13623,4984,1581,12500,11950,30,0,0
4810217424,986,blue,Warwick,False,5,8,15,156,2,2,2,1,0,0,0,0,17779,7372,9426,980,0,8601,4978,2697,925,5965,918,24,30251,11976,17720,553,9146,8800,10,0,0
4810224125,1440,blue,Nunu,False,11,15,34,127,3,2,4,1,0,0,0,0,71482,48008,3905,19568,28,24275,21677,2029,568,21338,471,62,67015,34233,25961,6820,14297,14500,42,1,0
4810200440,1118,red,Yuumi,False,4,4,17,486,0,1,0,0,0,0,0,0,21141,20153,987,0,0,11655,11115,540,0,8499,567,17,8049,6342,1582,125,10101,8850,5,0,0
4801223009,1184,red,Maokai,False,1,13,18,131,0,1,0,0,0,0,0,0,36738,33624,2326,787,0,15282,13368,1176,736,11912,0,65,46410,18825,27015,569,9631,9400,12,0,0
4801210670,1135,red,MissFortune,True,5,9,22,215,2,2,2,1,0,0,0,0,45592,32867,11597,1127,0,22139,14155,6856,1127,2903,1378,17,20325,16525,3355,445,11047,10000,25,0,2
4800088068,1556,red,Soraka,True,1,8,40,308,0,1,0,0,0,0,0,0,32634,30016,2596,21,0,9643,9297,324,21,27068,643,31,24216,13849,9843,524,13676,12100,31,1,0
4800093919,1283,red,Trundle,False,8,8,18,303,2,2,3,1,0,0,0,0,27728,1657,24561,1509,0,15680,1657,12513,1509,11768,833,39,37260,10231,25029,1999,11889,11650,24,1,0
4799960347,1145,blue,XinZhao,False,1,11,13,206,0,1,0,0,0,0,0,0,29498,1751,27230,516,0,12192,1243,10488,461,5289,449,15,29554,14479,14278,797,9659,9483,13,0,0
4799966902,1113,blue,Janna,False,2,8,27,288,2,2,1,1,0,0,0,0,49278,48649,629,0,0,10047,9899,148,0,3549,597,43,14144,3362,10157,624,9241,7400,14,0,0
4799982597,1289,red,Yuumi,True,6,3,48,378,2,2,2,1,0,0,0,0,19865,18504,1145,216,0,15813,14953,644,216,15759,117,25,9970,2151,7761,57,13004,7700,6,0,0
4799867573,1405,red,Alistar,False,4,12,21,163,0,1,0,0,0,0,0,0,16787,13372,1610,1805,33,10363,7699,1049,1615,14598,0,50,56085,11972,35284,8829,12490,11550,5,0,0
4799852953,1451,red,Alistar,True,4,8,38,206,0,1,0,0,0,0,0,0,22407,14589,5610,2207,0,10243,7558,957,1727,15350,562,63,39652,18129,17879,3643,13275,11200,10,0,0
4799772637,849,blue,Jhin,True,7,4,22,265,3,2,2,1,0,0,0,0,50860,1191,48895,774,563,14846,728,13343,774,2283,4035,16,10569,6352,3986,230,10095,9200,44,1,1
4799624290,654,red,Alistar,True,1,2,28,418,0,1,0,0,0,0,0,0,10399,6637,3169,592,0,5437,3806,1123,507,9840,825,33,13906,2029,10880,996,7214,5060,8,1,0
4797703564,1407,blue,Jax,True,4,11,16,202,0,1,0,0,0,0,0,0,48327,10492,34069,3765,0,16267,2639,12121,1505,5063,820,27,27573,10017,13281,4274,12890,11483,33,0,0
4797610061,1134,blue,Singed,True,13,7,26,297,5,3,4,3,1,0,0,0,75681,74378,222,1080,0,28655,27457,222,975,13993,226,48,37916,27101,6823,3992,13473,12200,62,0,1
4797634345,1673,red,Jhin,False,10,10,35,294,2,1,3,0,0,0,0,0,119186,9230,109454,501,1321,43518,5890,37126,501,7729,3702,49,30902,24616,4074,2211,16442,15300,64,2,0
4790623455,1232,blue,Udyr,True,9,9,14,202,2,2,4,4,0,0,0,0,36373,3711,30183,2478,0,19317,2383,14698,2235,6203,3937,37,34104,19188,14263,652,12445,11633,19,1,0
4790499975,1435,blue,Janna,False,5,13,48,264,2,1,2,0,0,0,0,0,50415,45983,1502,2929,0,12992,11930,633,429,8646,1458,54,27773,21735,4014,2023,13178,12400,24,1,0
4790496830,977,blue,Zoe,False,4,7,11,241,2,1,1,0,0,0,0,0,33390,28713,3552,1124,0,14260,12555,1211,493,2743,0,15,14161,4260,9785,115,9364,8835,27,0,0
4790522699,882,blue,Leona,False,3,10,14,204,0,1,0,0,0,0,0,0,10649,6565,3308,775,0,6546,3974,1982,590,1959,215,35,24398,10047,11233,3118,7806,7650,5,0,0
4790437476,1684,red,Fizz,True,12,19,12,143,3,2,3,1,0,0,0,0,40678,34528,3896,2253,0,26754,21685,3041,2027,3842,1280,10,43244,14276,28462,504,16019,14500,14,1,0
4790453286,1284,red,Sivir,False,3,10,25,200,0,1,0,0,0,0,0,0,79869,0,79255,613,416,15656,0,15656,0,652,80,0,21392,19305,1766,320,12474,11400,60,0,0
4790391182,1165,blue,Morgana,False,8,6,30,281,3,2,2,1,0,0,0,0,68782,65672,2317,792,0,30084,28449,843,792,7240,1911,58,22352,6615,12674,3062,12503,11750,41,0,1
4780159347,1590,red,Rumble,True,7,11,31,251,2,2,3,2,0,0,0,0,84807,80969,3325,513,0,25246,24276,456,513,7281,1140,15,33855,7739,24561,1554,15102,12700,61,2,0
4780231329,1236,red,Blitzcrank,False,1,14,25,138,0,1,0,0,0,0,0,0,24773,19704,4268,799,0,9704,7069,1920,714,2607,354,47,37810,9815,26546,1448,9929,8750,19,0,0
4780088742,851,blue,Shen,False,2,9,16,133,0,1,0,0,0,0,0,0,13240,4157,8557,525,0,5331,1859,3101,370,897,0,23,21511,9807,10668,1035,7535,6725,13,0,0
4780104777,1265,blue,Rengar,False,8,11,16,205,5,2,2,2,0,0,0,0,39507,14005,24164,1338,0,16422,4277,10895,1248,14148,0,13,43830,5486,31250,7093,12327,12200,29,0,0
4777730290,1177,red,Neeko,False,7,13,16,148,0,1,0,0,0,0,0,0,48690,45396,2415,878,0,16753,15062,933,758,2214,666,59,23304,10390,12336,577,11002,10450,41,0,0
4777739360,1025,blue,Olaf,True,7,7,18,249,3,1,1,0,0,0,0,0,37050,0,33616,3434,0,15316,0,11881,3434,2973,210,13,20259,14175,5341,742,10784,10550,28,0,0
4776611822,962,blue,Yasuo,False,3,15,15,75,0,1,0,0,0,0,0,0,52762,17262,35127,372,264,9007,2498,6136,372,2758,87,11,21866,13766,7649,450,9130,7975,47,0,0
4776499373,792,red,Zac,False,1,8,13,147,0,1,0,0,0,0,0,0,10273,8189,977,1106,0,6094,4441,547,1106,6266,0,26,20244,6634,9583,4026,6698,5900,6,0,0
4776525094,1363,blue,Janna,False,4,2,21,916,2,1,1,0,0,0,0,0,78233,76587,1645,0,0,11134,10872,262,0,11152,0,49,14228,8576,5612,40,12177,10735,34,0,0
4776511420,1425,red,Udyr,False,8,9,12,351,3,2,2,2,0,0,0,0,34783,5870,27017,1895,0,16129,2301,12099,1728,5384,2786,26,38117,17521,17187,3409,12981,12633,25,1,0
4776458615,1034,red,Poppy,True,1,4,20,441,0,1,0,0,0,0,0,0,24039,8473,14801,764,0,9865,2137,7023,704,3516,1069,19,21633,10285,11084,263,9540,8350,15,2,0
4776384991,1744,blue,Ahri,True,14,10,26,286,3,2,4,2,0,0,0,0,129330,94229,5845,29255,0,42213,29712,2018,10482,16318,3051,35,37647,26124,10378,1144,18217,17250,83,2,1
4776403333,571,red,Kaisa,True,2,1,9,313,0,1,0,0,0,0,0,0,21886,3167,18718,0,0,4369,2560,1809,0,1756,602,0,3782,1178,2261,343,6277,3650,35,0,0
4775796927,1290,red,Yuumi,False,2,5,32,567,0,1,0,0,0,0,0,0,36681,33969,1639,1071,0,21570,19725,773,1071,13496,0,39,13759,8253,4619,886,11704,11535,8,0,0
